,carat,cut,color,clarity,depth,table,price,volume
35529,1.23,Premium,G,SI2,62.1,58.0,4918,197.4992
35530,0.5,Very Good,D,VS2,60.8,56.0,1758,83.01511199999999
35531,0.37,Good,H,SI1,63.2,57.0,533,59.884415999999995
35532,0.73,Ideal,D,SI1,62.4,53.0,3140,121.98603600000001
35533,0.82,Good,E,SI2,61.8,56.0,3050,131.51344500000002
35534,1.1,Very Good,E,SI2,60.1,62.0,4607,178.398885
35535,0.72,Ideal,E,SI2,62.4,57.0,2939,117.00817799999999
35536,0.46,Good,G,VS1,59.5,61.4,1179,73.26
35537,0.8,Good,E,SI2,57.7,65.0,2640,131.191808
35538,0.26,Very Good,I,VVS2,62.7,55.0,427,43.30655599999999
35539,1.01,Good,H,VVS2,63.3,57.0,5988,163.523295
35540,0.4,Ideal,E,VVS1,62.8,57.0,1397,64.39041
35541,1.0,Ideal,D,SI1,63.0,56.0,4592,157.81702800000002
35542,1.01,Premium,I,SI2,61.5,62.0,3360,160.46858100000003
35543,1.02,Ideal,H,SI1,62.5,57.0,4746,166.462572
35544,0.3,Ideal,H,SI1,62.4,52.8,475,49.85215600000001
35545,1.02,Ideal,E,VS1,60.1,57.0,8244,169.28919199999999
35546,0.72,Premium,I,SI1,61.5,59.0,2148,117.24267600000002
35547,0.7,Very Good,F,VVS1,59.3,62.0,3270,112.938518
35548,0.7,Very Good,F,VS1,64.5,58.0,2925,111.377955
35549,1.57,Ideal,H,I1,62.8,56.0,5170,253.395968
35550,0.24,Ideal,E,VVS2,61.4,57.0,678,39.915200000000006
35551,0.3,Good,F,SI1,57.2,62.0,641,49.424814999999995
35552,1.15,Very Good,G,VS2,62.9,58.0,6831,185.84326000000001
35553,0.43,Ideal,G,SI2,61.1,55.0,800,72.324
35554,1.14,Ideal,H,VS1,61.9,53.0,6926,189.43267500000002
35555,0.53,Ideal,H,VVS1,60.8,56.0,1781,87.924056
35556,1.22,Premium,J,SI2,62.2,60.0,4132,198.24252499999997
35557,0.38,Very Good,F,VS2,59.7,57.0,752,64.345028
35558,0.3,Ideal,G,VS1,61.4,55.0,673,50.520672000000005
35559,0.53,Ideal,G,VS2,61.8,55.0,1577,86.96467799999999
35560,0.31,Ideal,E,VVS2,60.8,56.0,767,52.00218399999999
35561,0.73,Ideal,I,SI1,61.7,55.0,2733,120.42976800000001
35562,2.05,Premium,J,VS1,62.5,60.0,14973,333.87268200000005
35563,1.7,Premium,H,VS2,62.4,59.0,14058,272.11784600000004
35564,0.32,Ideal,G,VS1,61.9,55.0,602,53.09304
35565,0.8,Ideal,I,VVS1,61.7,56.0,3181,129.92387200000002
35566,0.51,Ideal,F,SI1,62.9,56.0,1406,82.15845
35567,0.51,Ideal,D,SI2,61.9,56.0,1359,83.26005
35568,1.52,Premium,G,SI2,60.9,57.0,8299,253.89000000000001
35569,1.0,Good,G,VS2,63.6,58.0,5002,159.40150999999997
35570,0.42,Ideal,E,VVS1,61.6,56.0,1400,69.142788
35571,0.38,Premium,E,VS1,60.7,59.0,1000,63.44538200000001
35572,0.43,Very Good,E,VS2,62.8,56.0,981,70.53658200000001
35573,0.32,Ideal,I,VVS1,61.7,55.0,589,52.34636
35574,1.29,Very Good,D,SI2,61.9,58.0,6126,213.266298
35575,1.6,Ideal,J,SI1,62.8,55.0,8418,259.747488
35576,1.01,Good,F,VS1,61.2,56.0,6825,164.57991
35577,0.27,Very Good,E,VVS2,62.0,59.0,620,44.647416
35578,1.31,Premium,F,SI2,62.7,61.0,4743,210.26448800000006
35579,0.7,Very Good,G,SI1,59.1,62.0,2674,118.60188
35580,1.64,Premium,E,SI1,61.8,59.0,12896,263.657325
35581,0.57,Ideal,F,SI1,61.9,56.0,1759,94.739151
35582,0.3,Ideal,E,VS2,62.4,57.0,844,49.968633000000004
35583,0.73,Premium,I,VS1,61.8,62.0,2197,117.36867999999998
35584,0.53,Very Good,G,VS1,60.1,58.0,1721,89.155752
35585,1.05,Very Good,E,SI1,62.2,56.0,5494,172.85206399999998
35586,0.51,Ideal,I,SI1,61.9,54.0,1000,83.85024000000001
35587,0.71,Premium,H,VVS2,61.9,59.0,2498,115.61994
35588,0.43,Ideal,H,IF,61.9,55.0,1151,71.919186
35589,0.34,Very Good,G,VVS1,60.9,57.0,819,57.012767999999994
35590,0.9,Very Good,F,VS1,62.5,58.0,4961,143.68245000000002
35591,0.31,Ideal,F,VS2,61.9,54.0,625,51.443099999999994
35592,0.33,Ideal,E,VVS2,61.6,55.0,917,54.257754000000006
35593,1.01,Ideal,D,SI1,62.0,57.0,5832,162.86051600000002
35594,2.01,Very Good,G,SI1,63.2,56.0,16742,323.8319039999999
35595,1.19,Premium,I,SI2,59.5,59.0,4498,197.28826
35596,1.51,Ideal,H,SI2,61.9,56.0,8951,244.259264
35597,1.51,Premium,E,SI1,61.5,61.0,11565,245.37696300000002
35598,0.7,Very Good,E,VS2,60.2,57.0,2593,117.19908600000001
35599,0.3,Ideal,H,VVS2,61.7,54.2,631,50.17464
35600,1.05,Ideal,I,VS2,62.2,55.8,6279,170.95179199999998
35601,0.38,Very Good,D,VVS2,61.9,56.0,1200,61.78966500000001
35602,1.04,Premium,D,SI2,61.0,59.0,4724,169.450092
35603,1.0,Very Good,G,SI1,58.6,63.0,4218,166.18448
35604,1.3,Premium,F,VVS1,59.3,59.0,14196,212.42973600000002
35605,0.31,Premium,H,SI1,62.4,57.0,558,50.62094999999999
35606,0.89,Good,E,SI2,64.3,65.0,2728,137.088
35607,0.7,Good,E,SI2,63.6,65.0,2032,112.34254499999999
35608,1.52,Ideal,E,SI2,60.1,57.0,9405,254.362647
35609,0.52,Very Good,J,VS2,60.7,56.0,1141,85.77409200000001
35610,0.3,Ideal,I,VS2,62.6,56.0,421,49.73783099999999
35611,1.09,Premium,I,VS2,59.0,61.0,4090,182.1447
35612,0.32,Ideal,E,VS1,61.7,57.0,972,52.778335999999996
35613,1.03,Ideal,F,VS1,60.7,56.0,7296,172.22436
35614,0.3,Ideal,D,VS2,60.9,57.0,911,49.610879999999995
35615,1.23,Ideal,H,SI1,62.4,54.0,6617,201.41123600000003
35616,0.43,Ideal,D,VS2,61.8,56.0,1056,69.232254
35617,2.0,Ideal,F,SI2,61.6,57.0,13351,331.14096
35618,1.5,Very Good,E,SI1,58.6,62.0,10626,241.665208
35619,0.71,Ideal,G,VS1,61.0,57.0,2686,116.25049799999998
35620,1.09,Ideal,D,SI1,62.8,54.0,6259,181.32180000000002
35621,0.71,Very Good,H,VVS2,63.0,56.0,2695,113.843104
35622,0.33,Ideal,D,VS2,61.9,53.0,781,55.470358000000004
35623,1.25,Good,J,SI1,63.6,57.0,5110,203.21721
35624,1.07,Premium,D,SI2,62.4,61.0,4949,170.84844
35625,0.34,Ideal,E,SI1,61.8,56.0,596,55.023360000000004
35626,0.3,Premium,E,SI1,61.7,56.0,675,48.36031199999999
35627,1.01,Good,J,VS1,63.2,62.0,3823,158.864643
35628,0.45,Ideal,G,VS1,59.0,60.0,1055,74.44104
35629,1.55,Premium,H,SI1,60.7,58.0,9763,254.013
35630,1.5,Ideal,F,VS2,60.2,57.0,13653,244.888342
35631,0.39,Ideal,G,VVS2,62.0,54.5,952,63.871590000000005
35632,2.01,Good,E,SI1,63.8,55.0,15093,324.1312
35633,1.53,Very Good,J,VS1,62.8,59.0,8058,246.81483999999995
35634,1.08,Good,E,SI2,63.7,57.0,4742,176.14509
35635,0.3,Ideal,F,VVS1,62.2,56.0,814,49.13868
35636,0.7,Ideal,E,VS1,62.3,54.0,3345,114.60997800000001
35637,0.33,Ideal,G,IF,61.8,55.0,984,55.023360000000004
35638,0.33,Ideal,I,VS2,62.3,54.0,480,55.42208000000001
35639,0.57,Ideal,G,VS2,60.7,55.0,1613,95.644472
35640,1.01,Very Good,E,VVS2,63.3,55.0,9140,164.70110400000002
35641,1.59,Premium,G,SI1,62.3,60.0,11719,257.871712
35642,1.11,Very Good,D,VVS1,62.5,58.0,12200,182.6913
35643,0.35,Premium,H,VS1,62.6,59.0,614,56.07
35644,0.57,Ideal,E,VVS2,61.5,55.9,2615,93.17987999999998
35645,0.32,Premium,G,VS2,61.2,59.0,561,51.959502
35646,0.3,Ideal,G,VVS1,61.9,54.0,764,50.783972000000006
35647,0.81,Very Good,F,VVS2,63.1,56.0,3992,132.52875
35648,0.71,Ideal,G,VS2,61.9,57.0,2771,117.701076
35649,0.35,Ideal,I,VS2,59.8,57.0,491,58.06349999999999
35650,0.52,Ideal,G,SI1,62.2,54.0,1319,86.23288800000002
35651,1.03,Premium,G,SI2,60.6,60.0,4557,167.65775000000002
35652,1.22,Premium,F,VS2,62.0,58.0,8576,201.35060399999998
35653,0.31,Ideal,F,IF,60.9,56.0,914,51.33876
35654,1.11,Premium,G,VS2,61.0,59.0,5346,182.33112
35655,0.41,Ideal,J,VS1,60.2,57.0,830,67.88593499999999
35656,0.25,Ideal,F,VS2,62.2,54.0,460,41.333292
35657,1.0,Very Good,E,SI2,59.5,63.0,4004,158.840441
35658,0.52,Very Good,E,VS2,60.3,60.0,1689,84.308741
35659,1.03,Ideal,E,VVS2,61.9,57.0,8811,168.3799
35660,0.8,Ideal,I,VS2,62.6,54.0,2694,131.475216
35661,2.23,Premium,G,SI2,61.4,58.0,16805,359.651968
35662,1.51,Premium,I,SI1,62.6,60.0,8794,243.863426
35663,1.21,Ideal,I,VS1,60.3,60.0,6279,199.10790899999998
35664,0.5,Very Good,E,SI2,61.4,58.0,1154,81.410987
35665,1.01,Premium,F,SI2,62.2,57.0,4796,162.76130400000002
35666,0.31,Ideal,E,VVS2,61.6,55.0,816,51.25256999999999
35667,0.34,Ideal,I,SI1,62.8,57.0,589,55.000665
35668,0.39,Ideal,G,VS2,60.7,54.0,745,65.342322
35669,0.57,Ideal,D,VS1,61.7,56.0,2091,92.831544
35670,0.36,Premium,E,VS1,61.5,59.0,933,59.282039999999995
35671,1.08,Premium,G,VS2,59.4,59.0,6532,179.9091
35672,0.73,Premium,D,SI2,61.0,61.0,1730,117.38988799999998
35673,1.12,Ideal,F,SI2,61.6,57.0,4720,182.848968
35674,0.9,Premium,H,SI1,62.7,58.0,3545,147.32316
35675,0.33,Premium,E,VS2,61.7,60.0,928,53.4534
35676,1.53,Premium,D,SI1,61.6,58.0,10712,248.14335
35677,1.51,Premium,H,VS2,61.5,58.0,10548,242.67630000000003
35678,1.01,Very Good,H,SI1,63.3,58.0,4642,164.70272
35679,0.51,Premium,F,VS1,61.4,58.0,1744,84.56609
35680,0.32,Ideal,E,VS2,61.7,56.0,702,53.454492
35681,0.91,Good,E,SI1,63.5,57.0,4512,145.934906
35682,0.72,Ideal,D,VS2,60.8,56.0,3179,119.90688
35683,1.01,Premium,E,VS1,61.2,61.0,6670,158.24366999999998
35684,1.1,Ideal,F,VS1,61.5,55.0,8796,182.12855999999996
35685,1.0,Good,H,VS2,56.9,63.0,5208,162.60750000000002
35686,0.53,Ideal,G,VVS1,62.1,54.0,1990,88.11504000000001
35687,0.33,Premium,G,VVS2,61.0,58.0,965,54.104064000000015
35688,0.3,Very Good,G,VS1,63.1,56.0,776,48.407232
35689,0.54,Very Good,D,SI1,62.1,56.0,1662,89.06625
35690,0.43,Good,D,SI2,63.3,57.0,669,70.186912
35691,0.34,Ideal,H,VS1,62.7,55.0,596,56.977536
35692,0.33,Ideal,F,VVS1,61.9,56.0,1021,54.33284999999999
35693,1.58,Very Good,G,SI2,60.0,53.0,9037,265.003332
35694,1.01,Very Good,H,VS2,63.1,56.0,5034,164.293428
35695,0.51,Premium,F,SI1,60.5,59.0,1421,82.909008
35696,0.28,Good,E,SI1,62.6,60.0,373,44.283820000000006
35697,1.0,Premium,F,SI1,60.5,56.0,5292,163.42236000000003
35698,0.78,Very Good,J,SI1,58.0,61.0,2164,131.720214
35699,0.4,Ideal,E,VVS2,61.7,55.0,1238,66.107832
35700,0.51,Very Good,F,SI1,62.9,56.0,1308,82.15845
35701,0.59,Fair,I,VS1,64.4,59.0,1229,93.15584199999999
35702,0.42,Ideal,H,IF,61.7,55.0,1216,69.519824
35703,0.3,Premium,G,VVS1,61.3,58.0,945,49.039848000000006
35704,0.35,Ideal,G,IF,61.5,55.0,1001,57.96588
35705,0.5,Premium,E,VS2,62.6,58.0,1676,82.80729600000001
35706,0.77,Ideal,H,VVS2,61.3,56.0,3707,127.432602
35707,0.58,Ideal,E,VS1,62.9,54.0,2192,94.99058999999998
35708,0.33,Ideal,F,IF,62.2,53.0,957,55.546624
35709,1.01,Very Good,D,SI2,62.2,60.0,4588,164.19648
35710,1.5,Very Good,F,SI1,62.8,56.0,9904,243.728364
35711,0.32,Ideal,G,VVS1,61.4,55.0,842,53.379456000000005
35712,1.3,Very Good,I,VS2,62.7,57.0,6290,205.07904000000002
35713,1.75,Ideal,I,VS2,61.0,56.0,12127,287.87375000000003
35714,1.0,Very Good,E,VS2,62.8,63.0,5720,157.41950400000002
35715,0.79,Very Good,E,SI1,63.7,58.0,3077,125.663265
35716,0.31,Ideal,D,VS2,61.6,57.0,734,51.370392
35717,0.53,Premium,F,SI1,62.0,59.0,1428,86.89749600000002
35718,1.16,Premium,H,SI2,61.8,58.0,4872,192.603825
35719,0.71,Premium,F,SI1,61.1,62.0,2317,115.64467199999997
35720,0.25,Very Good,D,VVS2,58.8,59.0,575,41.54716800000001
35721,0.59,Very Good,H,SI1,62.8,56.0,1283,96.99870999999999
35722,1.25,Ideal,G,SI1,62.5,54.0,6580,202.17912
35723,1.02,Very Good,G,VS2,60.9,56.0,6432,166.37281499999997
35724,0.73,Very Good,H,SI1,59.5,58.0,2393,121.00724999999998
35725,1.02,Very Good,H,SI1,58.4,62.0,4518,166.25472000000002
35726,1.22,Ideal,H,SI2,61.1,57.0,5703,172.37856
35727,0.94,Very Good,F,SI2,62.3,59.0,3150,153.95077600000002
35728,1.0,Good,F,SI1,63.6,58.0,4939,158.2548
35729,0.52,Premium,G,VS2,62.4,56.0,1577,86.50069200000002
35730,0.77,Ideal,F,SI1,61.7,56.0,3702,125.50180499999998
35731,0.24,Ideal,F,VVS2,61.6,54.0,552,40.7364
35732,0.31,Ideal,F,IF,61.9,54.0,901,52.538976000000005
35733,1.54,Very Good,F,VS2,60.8,58.0,13735,256.13884799999994
35734,0.31,Very Good,H,VS2,63.1,57.0,628,49.990828
35735,0.56,Very Good,G,VS1,59.9,60.0,1912,93.836991
35736,0.56,Ideal,D,SI2,61.0,57.0,1399,91.69848
35737,0.8,Very Good,F,SI2,61.0,57.0,2772,133.00190099999998
35738,0.35,Ideal,G,VS1,61.1,56.0,923,58.140809999999995
35739,0.32,Premium,D,VVS1,62.0,60.0,973,52.300160000000005
35740,1.06,Ideal,H,SI1,61.4,55.0,5194,176.41638
35741,0.4,Ideal,E,VS2,61.1,56.0,975,65.933325
35742,0.52,Premium,D,VS2,60.6,56.0,1919,86.87384999999999
35743,0.56,Ideal,E,VVS2,61.0,56.0,2404,92.959552
35744,0.56,Ideal,G,VS1,60.3,57.0,1824,94.418025
35745,0.28,Very Good,E,VVS2,61.4,60.0,596,45.51016799999999
35746,1.01,Good,F,SI1,63.7,57.0,4899,164.99839999999998
35747,1.09,Premium,H,SI2,62.0,57.0,4700,176.64564000000001
35748,0.32,Premium,G,VS2,61.5,59.0,561,52.70408
35749,1.62,Ideal,F,SI1,62.5,55.0,12857,267.76915199999996
35750,0.32,Ideal,G,SI2,61.6,56.0,450,54.25857600000001
35751,0.54,Ideal,H,VVS1,61.8,55.0,1846,88.180292
35752,0.74,Premium,E,VS2,62.7,58.0,3228,118.81584
35753,0.51,Ideal,E,VVS1,62.0,57.0,2527,83.68742400000001
35754,1.5,Good,E,SI1,63.9,54.0,11948,241.49663999999999
35755,0.71,Fair,G,SI1,65.0,58.0,2045,111.195581
35756,0.32,Ideal,E,VS2,61.7,56.0,900,53.454492
35757,0.36,Premium,J,SI1,61.6,60.0,410,58.428892
35758,1.06,Ideal,G,VVS2,60.1,57.0,8626,175.65017400000002
35759,0.31,Ideal,G,VS2,61.8,57.0,544,50.901256
35760,0.52,Ideal,E,VVS2,61.8,56.0,2430,85.09962999999999
35761,0.5,Ideal,G,VVS2,61.4,57.0,1935,82.15181999999999
35762,0.32,Ideal,G,VS2,61.4,56.0,561,51.605767
35763,0.6,Ideal,F,SI1,62.7,54.0,1654,99.217503
35764,1.09,Very Good,H,SI1,62.5,57.0,5950,172.749522
35765,0.46,Ideal,D,VS1,61.6,57.0,1637,75.43206
35766,0.4,Ideal,J,SI1,61.2,56.0,820,67.22504099999999
35767,0.57,Premium,D,VS2,61.9,58.0,2047,93.9246
35768,0.33,Ideal,F,SI1,60.6,56.0,705,54.268834000000005
35769,0.5,Ideal,D,VS2,62.6,56.0,1845,81.32318
35770,0.3,Ideal,F,VS2,60.7,57.0,605,48.780732
35771,0.93,Very Good,D,SI1,60.8,59.0,4527,148.67424
35772,0.39,Very Good,H,VVS1,61.5,56.0,926,64.46990000000001
35773,0.24,Good,F,VS1,60.8,64.0,373,38.3328
35774,1.8,Good,F,SI2,57.9,58.0,12196,308.0879760000001
35775,0.58,Ideal,F,VS2,60.2,57.0,1706,97.60099199999999
35776,0.38,Premium,F,VVS1,61.6,58.0,1257,61.09402500000001
35777,2.0,Good,E,SI2,64.7,57.0,15393,307.62075
35778,1.02,Ideal,H,VS2,62.0,57.0,5426,163.78496
35779,0.32,Ideal,E,SI1,62.2,54.0,516,52.61256
35780,0.51,Premium,H,SI2,60.0,62.0,964,82.6987
35781,1.01,Ideal,E,SI2,62.1,56.0,4434,163.529046
35782,0.91,Very Good,H,SI2,58.4,63.0,3408,143.653536
35783,0.54,Ideal,G,VS1,61.8,55.3,1804,88.349544
35784,0.51,Premium,E,VS2,59.2,58.0,1662,85.718131
35785,0.34,Premium,H,VS1,62.1,58.0,596,55.670612
35786,0.34,Premium,D,VVS2,60.1,58.0,984,56.269394999999996
35787,0.54,Ideal,G,SI2,62.7,56.0,1287,88.93092
35788,0.39,Ideal,F,VS2,62.1,53.0,828,66.55819500000001
35789,0.7,Fair,I,VS2,66.1,56.0,1814,110.30801600000002
35790,1.24,Premium,D,SI2,61.4,59.0,6965,200.805291
35791,0.33,Ideal,F,VVS1,61.8,57.0,955,54.455774999999996
35792,0.33,Very Good,E,IF,61.8,55.0,957,56.16823199999998
35793,1.2,Premium,H,SI1,60.8,60.0,5822,193.58629500000004
35794,1.21,Premium,F,SI2,61.5,61.0,5387,192.99645199999998
35795,0.27,Ideal,E,VS1,61.6,56.0,470,44.195328
35796,0.41,Premium,E,VVS1,60.7,58.0,1431,68.35104
35797,0.57,Premium,F,VS1,59.9,59.0,1689,93.0258
35798,1.11,Very Good,G,SI1,60.3,60.0,5000,177.063154
35799,1.21,Premium,H,SI2,62.9,58.0,4913,190.73323800000003
35800,0.53,Ideal,D,VS2,62.6,56.0,1956,85.99939599999999
35801,0.72,Premium,F,VS2,62.7,59.0,2584,117.86867500000001
35802,0.65,Ideal,E,SI1,61.8,55.0,1862,107.61240000000001
35803,0.52,Premium,D,VVS1,58.8,61.0,2553,87.02930699999999
35804,0.39,Very Good,E,I1,62.8,57.0,511,62.51436600000001
35805,1.01,Very Good,G,SI1,59.9,56.0,4788,166.4487
35806,1.05,Premium,H,SI1,61.9,58.0,4608,168.11925000000002
35807,0.5,Very Good,F,SI1,61.0,60.0,1197,80.731868
35808,0.54,Premium,G,VS2,62.7,58.0,1422,89.71619999999999
35809,0.33,Premium,G,VS1,61.3,58.0,854,53.619904000000005
35810,0.38,Premium,I,VS2,61.7,59.0,633,60.8304
35811,0.43,Very Good,D,SI1,61.0,57.0,774,70.29396
35812,0.33,Ideal,G,VS1,62.1,56.0,854,53.28752000000001
35813,1.56,Premium,H,SI1,61.9,59.0,10990,253.93839999999997
35814,1.37,Ideal,J,SI1,62.1,55.0,6339,226.66555200000002
35815,2.15,Ideal,I,SI1,60.9,56.0,13006,355.309486
35816,2.41,Premium,H,SI2,58.7,61.0,15248,400.80942
35817,0.51,Very Good,E,SI1,63.5,54.0,1443,83.51811
35818,0.6,Very Good,J,SI2,62.9,60.0,1022,96.817404
35819,1.31,Ideal,G,VS2,61.9,56.0,9085,218.12418000000002
35820,0.64,Ideal,H,SI1,61.8,55.0,1880,106.534048
35821,0.34,Premium,E,VS2,61.0,59.0,745,55.36115200000001
35822,0.33,Ideal,F,VVS2,61.7,55.0,761,55.270103999999996
35823,0.33,Ideal,H,VS2,61.2,55.0,521,54.303795
35824,1.46,Ideal,E,SI2,62.3,55.0,8421,239.421825
35825,0.35,Ideal,F,VS2,61.4,54.0,706,58.22095999999999
35826,1.07,Ideal,F,SI1,60.6,57.0,5909,47.246278000000004
35827,1.58,Ideal,F,VS2,60.0,57.0,13917,258.217248
35828,1.03,Ideal,H,SI1,62.0,56.0,5093,167.60035600000003
35829,1.5,Premium,F,SI2,61.4,60.0,9374,239.92404800000003
35830,1.13,Premium,I,VS1,61.7,54.0,5316,187.68541000000002
35831,1.14,Very Good,G,SI2,62.4,60.0,4875,182.25107999999997
35832,1.2,Very Good,G,SI2,63.1,57.0,5609,192.7681
35833,1.18,Ideal,G,VS1,61.9,56.0,8556,193.34951999999998
35834,0.36,Very Good,E,SI1,62.4,55.0,631,58.20178
35835,0.53,Ideal,D,VS1,61.3,56.0,1952,87.19456000000001
35836,0.41,Premium,I,SI2,61.6,59.0,539,67.033176
35837,0.41,Very Good,E,SI1,60.4,58.0,725,65.52720000000001
35838,1.2,Premium,G,SI2,62.8,62.0,4387,186.40681500000002
35839,0.54,Ideal,E,VVS2,61.1,56.0,2502,89.936532
35840,0.46,Ideal,H,IF,62.2,55.0,1450,76.170354
35841,1.23,Ideal,D,SI1,60.9,54.0,6557,207.3558
35842,0.3,Ideal,I,SI2,62.0,54.0,348,50.130472
35843,0.39,Ideal,I,VVS2,60.8,56.0,849,65.205336
35844,1.71,Ideal,H,VS2,62.1,56.0,14017,280.02128
35845,0.81,Ideal,G,VVS2,61.7,55.1,4127,133.778148
35846,1.16,Ideal,D,VVS2,62.0,55.0,12989,188.087424
35847,0.46,Premium,F,VS1,63.0,57.0,1139,72.260982
35848,0.26,Ideal,F,IF,61.6,56.0,657,42.15380400000001
35849,1.23,Premium,I,SI1,62.5,59.0,5412,198.14112
35850,0.34,Ideal,F,VS2,61.6,57.0,880,56.09000699999999
35851,0.51,Ideal,G,VVS1,61.4,55.0,2027,84.56609
35852,0.6,Very Good,G,VS1,61.6,56.0,1912,98.11584
35853,0.3,Ideal,G,VS2,61.9,57.0,984,48.54269999999999
35854,1.57,Ideal,I,SI1,61.9,55.0,11040,252.024048
35855,0.76,Premium,E,SI2,62.4,58.0,2451,124.69787000000001
35856,0.43,Premium,G,VVS1,62.0,59.0,1207,68.94528
35857,1.01,Very Good,G,SI1,60.6,57.0,4916,166.72031199999998
35858,0.28,Very Good,E,VVS2,61.8,58.0,642,46.478880000000004
35859,0.35,Ideal,I,VS1,60.9,57.0,709,57.931307999999994
35860,0.57,Ideal,D,SI2,62.3,53.0,1333,94.31721599999999
35861,1.1,Very Good,D,SI2,61.6,57.0,5226,180.32278300000002
35862,0.41,Very Good,G,VS1,61.6,59.0,908,66.89088
35863,1.0,Good,F,SI2,62.0,59.0,4204,157.96713600000004
35864,1.02,Ideal,D,SI1,62.3,57.0,6191,165.1216
35865,0.3,Very Good,G,VVS2,63.5,54.0,878,48.883500000000005
35866,0.93,Ideal,G,SI1,62.0,56.0,4546,150.686964
35867,0.72,Premium,D,SI2,62.0,60.0,2795,115.41709800000001
35868,2.0,Fair,G,VS2,67.6,58.0,18515,300.39714000000004
35869,0.36,Very Good,G,VVS2,61.7,56.0,753,58.895135999999994
35870,0.7,Good,E,VS2,64.2,60.0,2394,113.29632
35871,0.83,Ideal,H,SI2,61.1,59.0,2666,136.91754999999998
35872,0.33,Ideal,H,VVS2,61.6,55.0,633,55.967296000000005
35873,0.9,Good,H,VS1,64.1,57.0,4234,142.251664
35874,1.01,Premium,E,VS2,60.9,58.0,7522,167.306436
35875,0.33,Ideal,E,VS1,62.6,57.0,1002,53.67648
35876,0.45,Fair,F,VS2,64.2,58.0,1037,72.1525
35877,0.51,Premium,E,VS2,61.3,60.0,1781,83.05794
35878,0.53,Ideal,F,SI1,62.4,57.0,1363,87.440472
35879,1.51,Very Good,I,IF,62.2,62.0,12291,243.46595
35880,0.5,Good,F,VS2,63.2,58.0,1436,79.72550000000001
35881,0.33,Very Good,E,VS1,61.6,56.0,781,54.136372
35882,0.79,Premium,E,SI2,61.0,58.0,2868,127.29368000000001
35883,0.62,Premium,G,SI1,59.3,58.0,1253,103.06015999999998
35884,0.3,Premium,E,VS2,62.4,59.0,844,48.90905999999999
35885,0.8,Good,F,SI1,63.8,59.0,2941,127.648433
35886,0.32,Ideal,H,VS1,61.5,57.0,561,52.70408
35887,0.7,Good,H,VS2,59.7,57.0,2347,115.0575
35888,0.72,Ideal,E,VS2,61.4,56.0,3601,119.0102
35889,1.08,Ideal,H,SI2,60.4,57.0,4455,178.03936799999997
35890,0.73,Ideal,I,VS1,62.1,55.8,2302,120.68531999999999
35891,1.01,Premium,G,VS1,60.8,58.0,6499,165.18213599999999
35892,0.89,Premium,H,SI2,60.2,59.0,2815,146.63924799999998
35893,2.25,Fair,H,I1,67.7,58.0,6653,345.372777
35894,1.37,Premium,J,SI2,61.9,59.0,5284,219.24089999999998
35895,1.0,Very Good,G,SI2,60.0,62.0,4195,162.16848000000002
35896,1.02,Premium,F,VS2,62.7,59.0,6333,166.360012
35897,0.9,Good,G,SI2,63.8,56.0,3246,148.02233600000002
35898,0.7,Very Good,F,SI1,63.5,56.0,2401,112.750596
35899,0.53,Ideal,G,VVS2,60.4,56.0,1948,88.148328
35900,2.04,Ideal,I,SI1,61.0,57.0,16718,335.78900000000004
35901,0.6,Good,G,SI1,65.3,56.0,1350,93.723732
35902,1.02,Fair,H,VS1,71.8,56.0,4455,155.41342799999998
35903,0.54,Ideal,H,SI1,62.0,54.0,1065,90.02294400000001
35904,0.9,Ideal,J,VS2,61.3,57.0,3160,146.06592
35905,0.43,Ideal,G,VVS2,61.4,55.0,1056,70.239792
35906,0.42,Ideal,D,VS2,61.8,56.0,1031,69.23136
35907,1.01,Premium,F,VS2,61.7,58.0,7240,165.576358
35908,1.01,Ideal,F,SI1,62.5,56.0,4969,163.8384
35909,0.73,Very Good,E,SI1,60.2,60.0,2564,119.50356599999999
35910,0.54,Premium,E,VS2,59.0,60.0,1687,90.15804
35911,1.52,Premium,I,VS2,59.0,59.0,9057,248.288196
35912,0.89,Good,F,SI1,64.3,55.0,3663,143.44668
35913,0.71,Very Good,I,VS2,61.4,56.0,2219,117.11375100000001
35914,1.06,Very Good,H,VS1,62.2,59.0,5456,170.424976
35915,0.51,Premium,E,SI1,61.8,58.0,1343,83.42330500000001
35916,0.42,Ideal,G,VVS1,61.1,56.0,1179,69.48126400000001
35917,1.0,Good,G,VS1,63.6,59.0,6349,160.56683999999998
35918,2.03,Good,I,SI1,62.7,61.0,15339,319.4235719999999
35919,1.24,Premium,I,VVS2,62.7,58.0,6383,203.41691499999996
35920,1.23,Premium,H,VS2,62.9,57.0,7089,198.193104
35921,0.75,Fair,J,SI1,55.0,66.0,1827,126.19976000000001
35922,0.41,Ideal,E,SI1,61.4,57.0,904,67.45536
35923,1.02,Ideal,G,VVS2,62.1,57.0,8401,165.894
35924,1.01,Very Good,J,SI1,62.9,57.0,3499,161.798
35925,0.32,Very Good,E,SI1,62.2,58.0,561,52.061888
35926,1.01,Good,E,SI1,64.3,59.0,4766,162.821978
35927,0.7,Ideal,G,SI1,60.7,55.0,2744,117.26208
35928,1.11,Ideal,E,VS2,62.1,53.0,8698,184.736322
35929,0.53,Very Good,F,SI1,59.6,58.0,1250,88.929984
